data_recolha,finalidade,montante_eur,prazo_meses,prestacao_mensal_eur,taeg_pct,tan_pct,mtic_eur
2026-09-05,Automóvel Usado,20000.0,30,759.02,12.4,9.9,23122.6
2026-09-05,Automóvel Usado,20000.0,36,648.16,12.2,9.9,23685.76
2026-09-05,Automóvel Usado,20000.0,42,569.19,12.0,9.9,24257.98
2026-09-05,Automóvel Usado,20000.0,48,510.14,11.8,9.9,24838.72
2026-09-05,Automóvel Usado,20000.0,54,465.35,11.9,10.0,25480.9
2026-09-05,Automóvel Usado,20000.0,60,428.89,11.8,10.0,26085.4
2026-09-05,Automóvel Usado,20000.0,66,399.19,11.7,10.0,26698.54
2026-09-05,Automóvel Usado,20000.0,72,377.21,11.9,10.25,27511.12
2026-09-05,Automóvel Usado,20000.0,78,356.51,11.9,10.25,28159.78
2026-09-05,Automóvel Usado,20000.0,84,337.21,11.7,10.1,28677.64
2026-09-05,Automóvel Usado,20000.0,90,322.01,11.6,10.1,29332.9
2026-09-05,Automóvel Usado,20000.0,96,308.8,11.6,10.1,29996.8
2026-09-05,Automóvel Usado,20000.0,102,297.23,11.6,10.1,30669.46
2026-09-05,Automóvel Usado,20000.0,108,287.02,11.5,10.1,31350.16
2026-09-05,Automóvel Usado,20000.0,114,277.96,11.5,10.1,32039.44
2026-09-05,Automóvel Usado,20000.0,120,269.87,11.5,10.1,32736.4
2026-09-05,Automóvel Usado,25000.0,12,2196.5,14.1,9.5,26798.0
2026-09-05,Automóvel Usado,25000.0,18,1500.05,12.9,9.5,27440.9
2026-09-05,Automóvel Usado,25000.0,24,1152.24,12.3,9.5,28093.76
2026-09-05,Automóvel Usado,25000.0,30,948.78,12.4,9.9,28903.4
2026-09-05,Automóvel Usado,25000.0,36,810.21,12.2,9.9,29607.56
2026-09-05,Automóvel Usado,25000.0,42,711.49,12.0,9.9,30322.58
2026-09-05,Automóvel Usado,25000.0,48,637.67,11.8,9.9,31048.16
2026-09-05,Automóvel Usado,25000.0,54,581.68,11.9,10.0,31850.72
2026-09-05,Automóvel Usado,25000.0,60,536.11,11.8,10.0,32606.6
2026-09-05,Automóvel Usado,25000.0,66,498.99,11.7,10.0,33373.34
2026-09-05,Automóvel Usado,25000.0,72,471.51,11.9,10.25,34388.72
2026-09-05,Automóvel Usado,25000.0,78,445.64,11.9,10.25,35199.92
2026-09-05,Automóvel Usado,25000.0,84,421.52,11.7,10.1,35847.68
2026-09-05,Automóvel Usado,25000.0,90,402.51,11.6,10.1,36665.9
2026-09-05,Automóvel Usado,25000.0,96,386.0,11.6,10.1,37496.0
2026-09-05,Automóvel Usado,25000.0,102,371.53,11.6,10.1,38336.06
2026-09-05,Automóvel Usado,25000.0,108,358.77,11.5,10.1,39187.16
2026-09-05,Automóvel Usado,25000.0,114,347.44,11.5,10.1,40048.16
2026-09-05,Automóvel Usado,25000.0,120,337.34,11.5,10.1,40920.8
2026-09-05,Automóvel Usado,30000.0,12,2635.8,14.1,9.5,32157.6
2026-09-05,Automóvel Usado,30000.0,18,1800.06,12.9,9.5,32929.08
2026-09-05,Automóvel Usado,30000.0,24,1382.69,12.3,9.5,33712.56
2026-09-05,Automóvel Usado,30000.0,30,1138.53,12.4,9.9,34683.9
2026-09-05,Automóvel Usado,30000.0,36,972.25,12.2,9.9,35529.0
2026-09-05,Automóvel Usado,30000.0,42,853.78,12.0,9.9,36386.76
2026-09-05,Automóvel Usado,30000.0,48,765.21,11.8,9.9,37258.08
2026-09-05,Automóvel Usado,30000.0,54,698.02,11.9,10.0,38221.08
2026-09-05,Automóvel Usado,30000.0,60,643.33,11.8,10.0,39127.8
2026-09-05,Automóvel Usado,30000.0,66,598.79,11.7,10.0,40048.14
2026-09-05,Automóvel Usado,30000.0,72,565.81,11.9,10.25,41266.32
2026-09-05,Automóvel Usado,30000.0,78,534.77,11.9,10.25,42240.06
2026-09-05,Automóvel Usado,30000.0,84,505.82,11.7,10.1,43016.88
2026-09-05,Automóvel Usado,30000.0,90,483.02,11.6,10.1,43999.8
2026-09-05,Automóvel Usado,30000.0,96,463.2,11.6,10.1,44995.2
2026-09-05,Automóvel Usado,30000.0,102,445.84,11.6,10.1,46003.68
2026-09-05,Automóvel Usado,30000.0,108,430.53,11.5,10.1,47025.24
2026-09-05,Automóvel Usado,30000.0,114,416.93,11.5,10.1,48058.02
2026-09-05,Automóvel Usado,30000.0,120,404.8,11.5,10.1,49104.0
2026-09-05,Automóvel Usado,35000.0,12,3075.1,14.1,9.5,37517.2
2026-09-05,Automóvel Usado,35000.0,18,2100.06,12.9,9.5,38417.08
2026-09-05,Automóvel Usado,35000.0,24,1613.13,12.3,9.5,39331.12
2026-09-05,Automóvel Usado,35000.0,30,1328.29,12.4,9.9,40464.7
2026-09-05,Automóvel Usado,35000.0,36,1134.29,12.2,9.9,41450.44
2026-09-05,Automóvel Usado,35000.0,42,996.08,12.0,9.9,42451.36
2026-09-05,Automóvel Usado,35000.0,48,892.74,11.8,9.9,43467.52
2026-09-05,Automóvel Usado,35000.0,54,814.36,11.9,10.0,44591.44
2026-09-05,Automóvel Usado,35000.0,60,750.55,11.8,10.0,45649.0
2026-09-05,Automóvel Usado,35000.0,66,698.58,11.7,10.0,46722.28
2026-09-05,Automóvel Usado,35000.0,72,660.11,11.9,10.25,48143.92
2026-09-05,Automóvel Usado,35000.0,78,623.9,11.9,10.25,49280.2
2026-09-05,Automóvel Usado,35000.0,84,590.12,11.7,10.1,50186.08
2026-09-05,Automóvel Usado,35000.0,90,563.52,11.6,10.1,51332.8
2026-09-05,Automóvel Usado,35000.0,96,540.4,11.6,10.1,52494.4
2026-09-05,Automóvel Usado,35000.0,102,520.15,11.6,10.1,53671.3
2026-09-05,Automóvel Usado,35000.0,108,502.28,11.5,10.1,54862.24
2026-09-05,Automóvel Usado,35000.0,114,486.42,11.5,10.1,56067.88
2026-09-05,Automóvel Usado,35000.0,120,472.27,11.5,10.1,57288.4
2026-09-05,Automóvel Usado,40000.0,12,3514.4,14.1,9.5,42876.8
2026-09-05,Automóvel Usado,40000.0,18,2400.07,12.9,9.5,43905.26
2026-09-05,Automóvel Usado,40000.0,24,1843.58,12.3,9.5,44949.92
2026-09-05,Automóvel Usado,40000.0,30,1518.04,12.4,9.9,46245.2
2026-09-05,Automóvel Usado,40000.0,36,1296.33,12.2,9.9,47371.88
2026-09-05,Automóvel Usado,40000.0,42,1138.38,12.0,9.9,48515.96
2026-09-05,Automóvel Usado,40000.0,48,1020.28,11.8,9.9,49677.44
2026-09-05,Automóvel Usado,40000.0,54,930.69,11.9,10.0,50961.26
2026-09-05,Automóvel Usado,40000.0,60,857.78,11.8,10.0,52170.8
2026-09-05,Automóvel Usado,40000.0,66,798.38,11.7,10.0,53397.08
2026-09-05,Automóvel Usado,40000.0,72,754.42,11.9,10.25,55022.24
2026-09-05,Automóvel Usado,40000.0,78,713.03,11.9,10.25,56320.34
2026-09-05,Automóvel Usado,40000.0,84,674.43,11.7,10.1,57356.12
2026-09-05,Automóvel Usado,40000.0,90,644.02,11.6,10.1,58665.8
2026-09-05,Automóvel Usado,40000.0,96,617.6,11.6,10.1,59993.6
2026-09-05,Automóvel Usado,40000.0,102,594.45,11.6,10.1,61337.9
2026-09-05,Automóvel Usado,40000.0,108,574.03,11.5,10.1,62699.24
2026-09-05,Automóvel Usado,40000.0,114,555.91,11.5,10.1,64077.74
2026-09-05,Automóvel Usado,40000.0,120,539.74,11.5,10.1,65472.8
2026-09-05,Automóvel Usado,45000.0,12,3953.7,14.1,9.5,48236.4
2026-09-05,Automóvel Usado,45000.0,18,2700.08,12.9,9.5,49393.44
2026-09-05,Automóvel Usado,45000.0,24,2074.03,12.3,9.5,50568.72
2026-09-05,Automóvel Usado,45000.0,30,1707.8,12.4,9.9,52026.0
2026-09-05,Automóvel Usado,45000.0,36,1458.37,12.2,9.9,53293.32
2026-09-05,Automóvel Usado,45000.0,42,1280.67,12.0,9.9,54580.14
2026-09-05,Automóvel Usado,45000.0,48,1147.81,11.8,9.9,55886.88
2026-09-05,Automóvel Usado,45000.0,54,1047.03,11.9,10.0,57331.62
2026-09-05,Automóvel Usado,45000.0,60,965.0,11.8,10.0,58692.0
2026-09-05,Automóvel Usado,45000.0,66,898.18,11.7,10.0,60071.88
2026-09-05,Automóvel Usado,45000.0,72,848.72,11.9,10.25,61899.84
2026-09-05,Automóvel Usado,45000.0,78,802.16,11.9,10.25,63360.48
2026-09-05,Automóvel Usado,45000.0,84,758.73,11.7,10.1,64525.32
2026-09-05,Automóvel Usado,45000.0,90,724.53,11.6,10.1,65999.7
2026-09-05,Automóvel Usado,45000.0,96,694.8,11.6,10.1,67492.8
2026-09-05,Automóvel Usado,45000.0,102,668.76,11.6,10.1,69005.52
2026-09-05,Automóvel Usado,45000.0,108,645.79,11.5,10.1,70537.32
2026-09-05,Automóvel Usado,45000.0,114,625.4,11.5,10.1,72087.6
2026-09-05,Automóvel Usado,45000.0,120,607.21,11.5,10.1,73657.2
2026-09-05,Automóvel Usado,50000.0,12,4393.0,14.1,9.5,53596.0
2026-09-05,Automóvel Usado,50000.0,18,3000.09,12.9,9.5,54881.62
2026-09-05,Automóvel Usado,50000.0,24,2304.48,12.3,9.5,56187.52
2026-09-05,Automóvel Usado,50000.0,30,1897.55,12.4,9.9,57806.5
2026-09-05,Automóvel Usado,50000.0,36,1620.41,12.2,9.9,59214.76
2026-09-05,Automóvel Usado,50000.0,42,1422.97,12.0,9.9,60644.74
2026-09-05,Automóvel Usado,50000.0,48,1275.34,11.8,9.9,62096.32
2026-09-05,Automóvel Usado,50000.0,54,1163.37,11.9,10.0,63701.98
2026-09-05,Automóvel Usado,50000.0,60,1072.22,11.8,10.0,65213.2
2026-09-05,Automóvel Usado,50000.0,66,997.98,11.7,10.0,66746.68
2026-09-05,Automóvel Usado,50000.0,72,943.02,11.9,10.25,68777.44
2026-09-05,Automóvel Usado,50000.0,78,891.29,11.9,10.25,70400.62
2026-09-05,Automóvel Usado,50000.0,84,843.03,11.7,10.1,71694.52
2026-09-05,Automóvel Usado,50000.0,90,805.03,11.6,10.1,73332.7
2026-09-05,Automóvel Usado,50000.0,96,772.0,11.6,10.1,74992.0
2026-09-05,Automóvel Usado,50000.0,102,743.07,11.6,10.1,76673.14
2026-09-05,Automóvel Usado,50000.0,108,717.54,11.5,10.1,78374.32
2026-09-05,Automóvel Usado,50000.0,114,694.89,11.5,10.1,80097.46
2026-09-05,Automóvel Usado,50000.0,120,674.67,11.5,10.1,81840.4
2026-09-05,Automóvel Usado,55000.0,12,4832.3,14.1,9.5,58955.6
2026-09-05,Automóvel Usado,55000.0,18,3300.1,12.9,9.5,60369.8
2026-09-05,Automóvel Usado,55000.0,24,2534.93,12.3,9.5,61806.32
2026-09-05,Automóvel Usado,55000.0,30,2087.31,12.4,9.9,63587.3
2026-09-05,Automóvel Usado,55000.0,36,1782.45,12.2,9.9,65136.2
2026-09-05,Automóvel Usado,55000.0,42,1565.27,12.0,9.9,66709.34
2026-09-05,Automóvel Usado,55000.0,48,1402.88,11.8,9.9,68306.24
2026-09-05,Automóvel Usado,55000.0,54,1279.7,11.9,10.0,70071.8
2026-09-05,Automóvel Usado,55000.0,60,1179.44,11.8,10.0,71734.4
2026-09-05,Automóvel Usado,55000.0,66,1097.77,11.7,10.0,73420.82
2026-09-05,Automóvel Usado,55000.0,72,1037.32,11.9,10.25,75655.04
2026-09-05,Automóvel Usado,55000.0,78,980.41,11.9,10.25,77439.98
2026-09-05,Automóvel Usado,55000.0,84,927.34,11.7,10.1,78864.56
2026-09-05,Automóvel Usado,55000.0,90,885.53,11.6,10.1,80665.7
2026-09-05,Automóvel Usado,55000.0,96,849.2,11.6,10.1,82491.2
2026-09-05,Automóvel Usado,55000.0,102,817.37,11.6,10.1,84339.74
2026-09-05,Automóvel Usado,55000.0,108,789.3,11.5,10.1,86212.4
2026-09-05,Automóvel Usado,55000.0,114,764.38,11.5,10.1,88107.32
2026-09-05,Automóvel Usado,55000.0,120,742.14,11.5,10.1,90024.8
2026-09-05,Automóvel Usado,60000.0,12,5271.61,14.1,9.5,64315.32
2026-09-05,Automóvel Usado,60000.0,18,3600.11,12.9,9.5,65857.98
2026-09-05,Automóvel Usado,60000.0,24,2765.37,12.3,9.5,67424.88
2026-09-05,Automóvel Usado,60000.0,30,2277.06,12.4,9.9,69367.8
2026-09-05,Automóvel Usado,60000.0,36,1944.49,12.2,9.9,71057.64
2026-09-05,Automóvel Usado,60000.0,42,1707.57,12.0,9.9,72773.94
2026-09-05,Automóvel Usado,60000.0,48,1530.41,11.8,9.9,74515.68
2026-09-05,Automóvel Usado,60000.0,54,1396.04,11.9,10.0,76442.16
2026-09-05,Automóvel Usado,60000.0,60,1286.66,11.8,10.0,78255.6
2026-09-05,Automóvel Usado,60000.0,66,1197.57,11.7,10.0,80095.62
2026-09-05,Automóvel Usado,60000.0,72,1131.62,11.9,10.25,82532.64
2026-09-05,Automóvel Usado,60000.0,78,1069.54,11.9,10.25,84480.12
2026-09-05,Automóvel Usado,60000.0,84,1011.64,11.7,10.1,86033.76
2026-09-05,Automóvel Usado,60000.0,90,966.04,11.6,10.1,87999.6
2026-09-05,Automóvel Usado,60000.0,96,926.4,11.6,10.1,89990.4
2026-09-05,Automóvel Usado,60000.0,102,891.68,11.6,10.1,92007.36
2026-09-05,Automóvel Usado,60000.0,108,861.05,11.5,10.1,94049.4
2026-09-05,Automóvel Usado,60000.0,114,833.87,11.5,10.1,96117.18
2026-09-05,Automóvel Usado,60000.0,120,809.61,11.5,10.1,98209.2
2026-09-05,Automóvel Usado,65000.0,12,5710.91,14.1,9.5,69674.92
2026-09-05,Automóvel Usado,65000.0,18,3900.12,12.9,9.5,71346.16
2026-09-05,Automóvel Usado,65000.0,24,2995.82,12.3,9.5,73043.68
2026-09-05,Automóvel Usado,65000.0,30,2466.82,12.4,9.9,75148.6
2026-09-05,Automóvel Usado,65000.0,36,2106.53,12.2,9.9,76979.08
2026-09-05,Automóvel Usado,65000.0,42,1849.86,12.0,9.9,78838.12
2026-09-05,Automóvel Usado,65000.0,48,1657.95,11.8,9.9,80725.6
2026-09-05,Automóvel Usado,65000.0,54,1512.38,11.9,10.0,82812.52
2026-09-05,Automóvel Usado,65000.0,60,1393.89,11.8,10.0,84777.4
2026-09-05,Automóvel Usado,65000.0,66,1297.37,11.7,10.0,86770.42
2026-09-05,Automóvel Usado,65000.0,72,1225.93,11.9,10.25,89410.96
2026-09-05,Automóvel Usado,65000.0,78,1158.67,11.9,10.25,91520.26
2026-09-05,Automóvel Usado,65000.0,84,1095.94,11.7,10.1,93202.96
2026-09-05,Automóvel Usado,65000.0,90,1046.54,11.6,10.1,95332.6
2026-09-05,Automóvel Usado,65000.0,96,1003.6,11.6,10.1,97489.6
2026-09-05,Automóvel Usado,65000.0,102,965.99,11.6,10.1,99674.98
2026-09-05,Automóvel Usado,65000.0,108,932.81,11.5,10.1,101887.48
2026-09-05,Automóvel Usado,65000.0,114,903.36,11.5,10.1,104127.04
2026-09-05,Automóvel Usado,65000.0,120,877.08,11.5,10.1,106393.6
2026-09-05,Automóvel Usado,70000.0,12,6150.21,14.1,9.5,75034.52
2026-09-05,Automóvel Usado,70000.0,18,4200.13,12.9,9.5,76834.34
2026-09-05,Automóvel Usado,70000.0,24,3226.27,12.3,9.5,78662.48
2026-09-05,Automóvel Usado,70000.0,30,2656.57,12.4,9.9,80929.1
2026-09-05,Automóvel Usado,70000.0,36,2268.58,12.2,9.9,82900.88
2026-09-05,Automóvel Usado,70000.0,42,1992.16,12.0,9.9,84902.72
2026-09-05,Automóvel Usado,70000.0,48,1785.48,11.8,9.9,86935.04
2026-09-05,Automóvel Usado,70000.0,54,1628.71,11.9,10.0,89182.34
2026-09-05,Automóvel Usado,70000.0,60,1501.11,11.8,10.0,91298.6
2026-09-05,Automóvel Usado,70000.0,66,1397.17,11.7,10.0,93445.22
2026-09-05,Automóvel Usado,70000.0,72,1320.23,11.9,10.25,96288.56
2026-09-05,Automóvel Usado,70000.0,78,1247.8,11.9,10.25,98560.4
2026-09-05,Automóvel Usado,70000.0,84,1180.25,11.7,10.1,100373.0
2026-09-05,Automóvel Usado,70000.0,90,1127.04,11.6,10.1,102665.6
2026-09-05,Automóvel Usado,70000.0,96,1080.8,11.6,10.1,104988.8
2026-09-05,Automóvel Usado,70000.0,102,1040.29,11.6,10.1,107341.58
2026-09-05,Automóvel Usado,70000.0,108,1004.56,11.5,10.1,109724.48
2026-09-05,Automóvel Usado,70000.0,114,972.85,11.5,10.1,112136.9
2026-09-05,Automóvel Usado,70000.0,120,944.54,11.5,10.1,114576.8
2026-09-05,Automóvel Usado,75000.0,12,6589.51,14.1,9.5,80394.12
2026-09-05,Automóvel Usado,75000.0,18,4500.14,12.9,9.5,82322.52
2026-09-05,Automóvel Usado,75000.0,24,3456.72,12.3,9.5,84281.28
2026-09-05,Automóvel Usado,75000.0,30,2846.33,12.4,9.9,86709.9
2026-09-05,Automóvel Usado,75000.0,36,2430.62,12.2,9.9,88822.32
2026-09-05,Automóvel Usado,75000.0,42,2134.46,12.0,9.9,90967.32
2026-09-05,Automóvel Usado,75000.0,48,1913.02,11.8,9.9,93144.96
2026-09-05,Automóvel Usado,75000.0,54,1745.05,11.9,10.0,95552.7
2026-09-05,Automóvel Usado,75000.0,60,1608.33,11.8,10.0,97819.8
2026-09-05,Automóvel Usado,75000.0,66,1496.97,11.7,10.0,100120.02
2026-09-05,Automóvel Usado,75000.0,72,1414.53,11.9,10.25,103166.16
2026-09-05,Automóvel Usado,75000.0,78,1336.93,11.9,10.25,105600.54
2026-09-05,Automóvel Usado,75000.0,84,1264.55,11.7,10.1,107542.2
2026-09-05,Automóvel Usado,75000.0,90,1207.54,11.6,10.1,109998.6
2026-09-05,Automóvel Usado,75000.0,96,1158.0,11.6,10.1,112488.0
2026-09-05,Automóvel Usado,75000.0,102,1114.6,11.6,10.1,115009.2
2026-09-05,Automóvel Usado,75000.0,108,1076.31,11.5,10.1,117561.48
2026-09-05,Automóvel Usado,75000.0,114,1042.33,11.5,10.1,120145.62
2026-09-05,Automóvel Usado,75000.0,120,1012.01,11.5,10.1,122761.2
2026-09-05,Automóvel Novo,5000.0,24,225.32,9.8,7.35,5495.68
2026-09-05,Automóvel Novo,5000.0,30,183.62,9.5,7.35,5596.6
2026-09-05,Automóvel Novo,5000.0,36,155.85,9.2,7.35,5698.6
2026-09-05,Automóvel Novo,5000.0,42,138.35,10.1,8.3,5898.7
2026-09-05,Automóvel Novo,5000.0,48,123.55,10.0,8.3,6018.4
2026-09-05,Automóvel Novo,5000.0,54,112.06,9.9,8.3,6139.24
2026-09-05,Automóvel Novo,5000.0,60,102.9,9.8,8.3,6262.0
2026-09-05,Automóvel Novo,5000.0,66,97.85,10.8,9.25,6546.1
2026-09-05,Automóvel Novo,5000.0,72,91.92,10.9,9.35,6706.24
2026-09-05,Automóvel Novo,5000.0,78,86.72,10.8,9.35,6852.16
2026-09-05,Automóvel Novo,5000.0,84,82.28,10.8,9.35,6999.52
2026-09-05,Automóvel Novo,10000.0,24,450.63,9.8,7.35,10991.12
2026-09-05,Automóvel Novo,10000.0,30,367.24,9.5,7.35,11193.2
2026-09-05,Automóvel Novo,10000.0,36,311.71,9.2,7.35,11397.56
2026-09-05,Automóvel Novo,10000.0,42,276.71,10.1,8.3,11797.82
2026-09-05,Automóvel Novo,10000.0,48,247.1,10.0,8.3,12036.8
2026-09-05,Automóvel Novo,10000.0,54,224.12,9.9,8.3,12278.48
2026-09-05,Automóvel Novo,10000.0,60,205.79,9.8,8.3,12523.4
2026-09-05,Automóvel Novo,10000.0,66,195.71,10.8,9.25,13092.86
2026-09-05,Automóvel Novo,10000.0,72,183.85,10.9,9.35,13413.2
2026-09-05,Automóvel Novo,10000.0,78,173.44,10.8,9.35,13704.32
2026-09-05,Automóvel Novo,10000.0,84,164.57,10.8,9.35,13999.88
2026-09-05,Automóvel Novo,10000.0,90,156.92,10.8,9.35,14298.8
2026-09-05,Automóvel Novo,10000.0,96,151.11,10.9,9.5,14682.56
2026-09-05,Automóvel Novo,10000.0,102,145.28,10.9,9.5,14994.56
2026-09-05,Automóvel Novo,10000.0,108,140.14,10.9,9.5,15311.12
2026-09-05,Automóvel Novo,10000.0,114,135.57,10.8,9.5,15630.98
2026-09-05,Automóvel Novo,10000.0,120,131.49,10.8,9.5,15954.8
2026-09-05,Automóvel Novo,15000.0,24,675.95,9.8,7.35,16486.8
2026-09-05,Automóvel Novo,15000.0,30,550.85,9.5,7.35,16789.5
2026-09-05,Automóvel Novo,15000.0,36,467.56,9.2,7.35,17096.16
2026-09-05,Automóvel Novo,15000.0,42,415.06,10.1,8.3,17696.52
2026-09-05,Automóvel Novo,15000.0,48,370.65,10.0,8.3,18055.2
2026-09-05,Automóvel Novo,15000.0,54,336.18,9.9,8.3,18417.72
2026-09-05,Automóvel Novo,15000.0,60,308.69,9.8,8.3,18785.4
2026-09-05,Automóvel Novo,15000.0,66,293.56,10.8,9.25,19638.96
2026-09-05,Automóvel Novo,15000.0,72,275.77,10.9,9.35,20119.44
2026-09-05,Automóvel Novo,15000.0,78,260.17,10.8,9.35,20557.26
2026-09-05,Automóvel Novo,15000.0,84,246.85,10.8,9.35,20999.4
2026-09-05,Automóvel Novo,15000.0,90,235.38,10.8,9.35,21448.2
2026-09-05,Automóvel Novo,15000.0,96,226.66,10.9,9.5,22023.36
2026-09-05,Automóvel Novo,15000.0,102,217.92,10.9,9.5,22491.84
2026-09-05,Automóvel Novo,15000.0,108,210.21,10.9,9.5,22966.68
2026-09-05,Automóvel Novo,15000.0,114,203.35,10.8,9.5,23445.9
2026-09-05,Automóvel Novo,15000.0,120,197.23,10.8,9.5,23931.6
2026-09-05,Automóvel Novo,20000.0,24,901.27,9.8,7.35,21982.48
2026-09-05,Automóvel Novo,20000.0,30,734.47,9.5,7.35,22386.1
2026-09-05,Automóvel Novo,20000.0,36,623.41,9.2,7.35,22794.76
2026-09-05,Automóvel Novo,20000.0,42,553.42,10.1,8.3,23595.64
2026-09-05,Automóvel Novo,20000.0,48,494.19,10.0,8.3,24073.12
2026-09-05,Automóvel Novo,20000.0,54,448.24,9.9,8.3,24556.96
2026-09-05,Automóvel Novo,20000.0,60,411.58,9.8,8.3,25046.8
2026-09-05,Automóvel Novo,20000.0,66,391.42,10.8,9.25,26185.72
2026-09-05,Automóvel Novo,20000.0,72,367.7,10.9,9.35,26826.4
2026-09-05,Automóvel Novo,20000.0,78,346.89,10.8,9.35,27409.42
2026-09-05,Automóvel Novo,20000.0,84,329.14,10.8,9.35,27999.76
2026-09-05,Automóvel Novo,20000.0,90,313.84,10.8,9.35,28597.6
2026-09-05,Automóvel Novo,20000.0,96,302.21,10.9,9.5,29364.16
2026-09-05,Automóvel Novo,20000.0,102,290.56,10.9,9.5,29989.12
2026-09-05,Automóvel Novo,20000.0,108,280.28,10.9,9.5,30622.24
2026-09-05,Automóvel Novo,20000.0,114,271.14,10.8,9.5,31261.96
2026-09-05,Automóvel Novo,20000.0,120,262.97,10.8,9.5,31908.4
2026-09-05,Automóvel Novo,25000.0,24,1126.58,9.8,7.35,27477.92
2026-09-05,Automóvel Novo,25000.0,30,918.09,9.5,7.35,27982.7
2026-09-05,Automóvel Novo,25000.0,36,779.26,9.2,7.35,28493.36
2026-09-05,Automóvel Novo,25000.0,42,691.77,10.1,8.3,29494.34
2026-09-05,Automóvel Novo,25000.0,48,617.74,10.0,8.3,30091.52
2026-09-05,Automóvel Novo,25000.0,54,560.3,9.9,8.3,30696.2
2026-09-05,Automóvel Novo,25000.0,60,514.48,9.8,8.3,31308.8
2026-09-05,Automóvel Novo,25000.0,66,489.27,10.8,9.25,32731.82
2026-09-05,Automóvel Novo,25000.0,72,459.62,10.9,9.35,33532.64
2026-09-05,Automóvel Novo,25000.0,78,433.61,10.8,9.35,34261.58
2026-09-05,Automóvel Novo,25000.0,84,411.42,10.8,9.35,34999.28
2026-09-05,Automóvel Novo,25000.0,90,392.3,10.8,9.35,35747.0
2026-09-05,Automóvel Novo,25000.0,96,377.77,10.9,9.5,36705.92
2026-09-05,Automóvel Novo,25000.0,102,363.2,10.9,9.5,37486.4
2026-09-05,Automóvel Novo,25000.0,108,350.34,10.9,9.5,38276.72
2026-09-05,Automóvel Novo,25000.0,114,338.92,10.8,9.5,39076.88
2026-09-05,Automóvel Novo,25000.0,120,328.72,10.8,9.5,39886.4
2026-09-05,Automóvel Novo,30000.0,24,1351.9,9.8,7.35,32973.6
2026-09-05,Automóvel Novo,30000.0,30,1101.71,9.5,7.35,33579.3
2026-09-05,Automóvel Novo,30000.0,36,935.12,9.2,7.35,34192.32
2026-09-05,Automóvel Novo,30000.0,42,830.13,10.1,8.3,35393.46
2026-09-05,Automóvel Novo,30000.0,48,741.29,10.0,8.3,36109.92
2026-09-05,Automóvel Novo,30000.0,54,672.37,9.9,8.3,36835.98
2026-09-05,Automóvel Novo,30000.0,60,617.38,9.8,8.3,37570.8
2026-09-05,Automóvel Novo,30000.0,66,587.13,10.8,9.25,39278.58
2026-09-05,Automóvel Novo,30000.0,72,551.55,10.9,9.35,40239.6
2026-09-05,Automóvel Novo,30000.0,78,520.33,10.8,9.35,41113.74
2026-09-05,Automóvel Novo,30000.0,84,493.71,10.8,9.35,41999.64
2026-09-05,Automóvel Novo,30000.0,90,470.76,10.8,9.35,42896.4
2026-09-05,Automóvel Novo,30000.0,96,453.32,10.9,9.5,44046.72
2026-09-05,Automóvel Novo,30000.0,102,435.84,10.9,9.5,44983.68
2026-09-05,Automóvel Novo,30000.0,108,420.41,10.9,9.5,45932.28
2026-09-05,Automóvel Novo,30000.0,114,406.71,10.8,9.5,46892.94
2026-09-05,Automóvel Novo,30000.0,120,394.46,10.8,9.5,47863.2
2026-09-05,Automóvel Novo,35000.0,24,1577.21,9.8,7.35,38469.04
2026-09-05,Automóvel Novo,35000.0,30,1285.33,9.5,7.35,39175.9
2026-09-05,Automóvel Novo,35000.0,36,1090.97,9.2,7.35,39890.92
2026-09-05,Automóvel Novo,35000.0,42,968.48,10.1,8.3,41292.16
2026-09-05,Automóvel Novo,35000.0,48,864.84,10.0,8.3,42128.32
2026-09-05,Automóvel Novo,35000.0,54,784.43,9.9,8.3,42975.22
2026-09-05,Automóvel Novo,35000.0,60,720.27,9.8,8.3,43832.2
2026-09-05,Automóvel Novo,35000.0,66,684.98,10.8,9.25,45824.68
2026-09-05,Automóvel Novo,35000.0,72,643.47,10.9,9.35,46945.84
2026-09-05,Automóvel Novo,35000.0,78,607.05,10.8,9.35,47965.9
2026-09-05,Automóvel Novo,35000.0,84,575.99,10.8,9.35,48999.16
2026-09-05,Automóvel Novo,35000.0,90,549.22,10.8,9.35,50045.8
2026-09-05,Automóvel Novo,35000.0,96,528.88,10.9,9.5,51388.48
2026-09-05,Automóvel Novo,35000.0,102,508.49,10.9,9.5,52481.98
2026-09-05,Automóvel Novo,35000.0,108,490.48,10.9,9.5,53587.84
2026-09-05,Automóvel Novo,35000.0,114,474.49,10.8,9.5,54707.86
2026-09-05,Automóvel Novo,35000.0,120,460.2,10.8,9.5,55840.0
2026-09-05,Automóvel Novo,40000.0,24,1802.53,9.8,7.35,43964.72
2026-09-05,Automóvel Novo,40000.0,30,1468.94,9.5,7.35,44772.2
2026-09-05,Automóvel Novo,40000.0,36,1246.82,9.2,7.35,45589.52
2026-09-05,Automóvel Novo,40000.0,42,1106.84,10.1,8.3,47191.28
2026-09-05,Automóvel Novo,40000.0,48,988.39,10.0,8.3,48146.72
2026-09-05,Automóvel Novo,40000.0,54,896.49,9.9,8.3,49114.46
2026-09-05,Automóvel Novo,40000.0,60,823.17,9.8,8.3,50094.2
